MICE_ID_RAR_INDIVIDUAL,STRAIN,ID,RACK,LOCATION,ROOM,DATE_OF_BIRTH,SEX,DIET,FOOD_WEIGHT_START_G,FOOD_WEIGHT_END_G,BODY_WEIGHT_G,DATE,COMMENTS,NEW_FOOD_END_SESSION_G,IN_SABLE_RECORDING,DIET_FORMULA,LOT_FOOD,ANIMAL_VENDOR,STRAIN_CODE_VENDOR,BASAL_GLU_mg_dL,FASTED_GLU_mg_dL,PROTOCOL_NUMBER_IACUC
2561791011,NZO/HlLtJ,3740,6B,D8,370-F,1/20/26,F,LFD,25.33,16.48,44.13,4/8/26,SCRUFF,16.48,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791012,NZO/HlLtJ,3741,6B,E8,370-F,1/20/26,F,LFD,26.6,17.17,43.9,4/8/26,SCRUFF,17.17,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791018,NZO/HlLtJ,3747,6B,E8,370-F,2/3/26,F,LFD,22.91,20.67,35.43,4/8/26,,20.67,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791019,NZO/HlLtJ,3748,6B,F8,370-F,2/3/26,F,LFD,24.94,20.77,36.49,4/8/26,,20.77,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791020,NZO/HlLtJ,3749,6B,G8,370-F,2/3/26,F,LFD,22.98,18.33,31.3,4/8/26,,18.33,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791021,NZO/HlLtJ,3750,6B,A9,370-F,2/3/26,F,LFD,24.57,18.65,38.9,4/8/26,,18.65,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791022,NZO/HlLtJ,3751,6B,B9,370-F,1/27/26,F,LFD,24.18,18.38,33.45,4/8/26,,18.38,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791023,NZO/HlLtJ,3752,6B,C9,370-F,1/27/26,F,LFD,24.5,18.98,37.4,4/8/26,,18.98,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791024,NZO/HlLtJ,3753,6B,D9,370-F,1/27/26,F,LFD,26.57,21.88,35.34,4/8/26,,21.88,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791001,NZO/HlLtJ,3730,6B,A7,370-F,1/13/26,F,LFD,20.38,12.05,39.95,4/10/26,DAY_1_MOCK_INJECTIONS,18.67,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791002,NZO/HlLtJ,3731,6B,B7,370-F,1/13/26,F,LFD,19.92,12.43,36.58,4/10/26,DAY_1_MOCK_INJECTIONS,17.59,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791003,NZO/HlLtJ,3732,6B,C7,370-F,1/13/26,F,LFD,21.82,14.49,30.89,4/10/26,DAY_1_MOCK_INJECTIONS,18.27,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791004,NZO/HlLtJ,3733,6B,D7,370-F,1/13/26,F,LFD,17.23,7.63,38.95,4/10/26,DAY_1_MOCK_INJECTIONS,18.23,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791005,NZO/HlLtJ,3734,6B,E7,370-F,1/13/26,F,LFD,24.56,21.78,33.42,4/10/26,HEALTH_CONCERN,18.85,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791006,NZO/HlLtJ,3735,6B,F7,370-F,1/20/26,F,LFD,17.11,7.87,40,4/10/26,DAY_1_MOCK_INJECTIONS,18.52,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791007,NZO/HlLtJ,3736,6B,G7,370-F,1/20/26,F,LFD,18.41,9.23,35.43,4/10/26,DAY_1_MOCK_INJECTIONS,17.26,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791008,NZO/HlLtJ,3737,6B,A8,370-F,1/20/26,F,LFD,16.77,7.68,40.26,4/10/26,DAY_1_MOCK_INJECTIONS,18.22,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791009,NZO/HlLtJ,3738,6B,B8,370-F,1/20/26,F,LFD,17.23,7.23,43.58,4/10/26,DAY_1_MOCK_INJECTIONS,19.35,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791010,NZO/HlLtJ,3739,6B,C8,370-F,1/20/26,F,LFD,15.75,6.24,41.07,4/10/26,DAY_1_MOCK_INJECTIONS,18.36,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791011,NZO/HlLtJ,3740,6B,D8,370-F,1/20/26,F,LFD,16.48,9.28,43.12,4/10/26,DAY_1_MOCK_INJECTIONS,17.3,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791012,NZO/HlLtJ,3741,6B,E8,370-F,1/20/26,F,LFD,17.17,7.64,44.38,4/10/26,DAY_1_MOCK_INJECTIONS,20.34,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791018,NZO/HlLtJ,3747,6B,E8,370-F,2/3/26,F,LFD,20.67,12.97,35.97,4/10/26,,17.58,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791019,NZO/HlLtJ,3748,6B,F8,370-F,2/3/26,F,LFD,20.77,13.13,37.36,4/10/26,,19.48,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791020,NZO/HlLtJ,3749,6B,G8,370-F,2/3/26,F,LFD,18.33,11.88,30.92,4/10/26,,17.9,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791021,NZO/HlLtJ,3750,6B,A9,370-F,2/3/26,F,LFD,18.65,12.73,38.45,4/10/26,,19.75,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791022,NZO/HlLtJ,3751,6B,B9,370-F,1/27/26,F,LFD,18.38,8.1,34.97,4/10/26,,18.48,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791023,NZO/HlLtJ,3752,6B,C9,370-F,1/27/26,F,LFD,18.98,9.84,38.86,4/10/26,,18.08,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791024,NZO/HlLtJ,3753,6B,D9,370-F,1/27/26,F,LFD,21.88,14.15,36.3,4/10/26,,18.97,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791001,NZO/HlLtJ,3730,6B,A7,370-F,1/13/26,F,LFD,18.67,7.71,39.63,4/13/26,,26.06,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791002,NZO/HlLtJ,3731,6B,B7,370-F,1/13/26,F,LFD,17.59,6.25,37.54,4/13/26,,28.22,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791003,NZO/HlLtJ,3732,6B,C7,370-F,1/13/26,F,LFD,18.27,9.67,30.82,4/13/26,,24.81,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791004,NZO/HlLtJ,3733,6B,D7,370-F,1/13/26,F,LFD,18.23,6.88,39.31,4/13/26,,26.7,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791005,NZO/HlLtJ,3734,6B,E7,370-F,1/13/26,F,LFD,18.85,,31.1,4/13/26,HEALTH_CONCERN,,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791006,NZO/HlLtJ,3735,6B,F7,370-F,1/20/26,F,LFD,18.52,6.05,41.26,4/13/26,,25.08,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791007,NZO/HlLtJ,3736,6B,G7,370-F,1/20/26,F,LFD,17.26,5.54,35.99,4/13/26,,25.52,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791008,NZO/HlLtJ,3737,6B,A8,370-F,1/20/26,F,LFD,18.22,6.4,40.89,4/13/26,,25.75,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791009,NZO/HlLtJ,3738,6B,B8,370-F,1/20/26,F,LFD,19.35,6.57,44.16,4/13/26,,26.5,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791010,NZO/HlLtJ,3739,6B,C8,370-F,1/20/26,F,LFD,18.36,4.26,42.06,4/13/26,,24.43,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791011,NZO/HlLtJ,3740,6B,D8,370-F,1/20/26,F,LFD,17.3,4.12,44.56,4/13/26,,26.37,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791012,NZO/HlLtJ,3741,6B,E8,370-F,1/20/26,F,LFD,20.34,6.55,45.69,4/13/26,,27,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791013,NZO/HlLtJ,3742,6B,G7,370-F,2/10/26,F,LFD,,,35.8,4/13/26,DAY_1_LFD,24.73,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791014,NZO/HlLtJ,3743,6B,A8,370-F,2/10/26,F,LFD,,,35.06,4/13/26,DAY_1_LFD,25.7,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791015,NZO/HlLtJ,3744,6B,B8,370-F,2/10/26,F,LFD,,,37.91,4/13/26,DAY_1_LFD,30.97,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791016,NZO/HlLtJ,3745,6B,C8,370-F,2/10/26,F,LFD,,,39,4/13/26,DAY_1_LFD,25.52,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791017,NZO/HlLtJ,3746,6B,D8,370-F,2/10/26,F,LFD,,,35.33,4/13/26,DAY_1_LFD,26.45,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791018,NZO/HlLtJ,3747,6B,E8,370-F,2/3/26,F,LFD,17.58,4.94,37.58,4/13/26,,24.49,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791019,NZO/HlLtJ,3748,6B,F8,370-F,2/3/26,F,LFD,19.48,5.15,39.35,4/13/26,,24.38,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791020,NZO/HlLtJ,3749,6B,G8,370-F,2/3/26,F,LFD,17.9,7.07,31.27,4/13/26,,25.47,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791021,NZO/HlLtJ,3750,6B,A9,370-F,2/3/26,F,LFD,19.75,8.07,39.45,4/13/26,,25.04,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791022,NZO/HlLtJ,3751,6B,B9,370-F,1/27/26,F,LFD,18.48,3.46,36.87,4/13/26,,26.7,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791023,NZO/HlLtJ,3752,6B,C9,370-F,1/27/26,F,LFD,18.08,4.88,40.24,4/13/26,,24.25,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791024,NZO/HlLtJ,3753,6B,D9,370-F,1/27/26,F,LFD,18.97,6.95,36.86,4/13/26,,26.94,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791001,NZO/HlLtJ,3730,6B,A7,370-F,1/13/26,F,LFD,26.06,20.75,39.26,4/15/26,,20.75,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791002,NZO/HlLtJ,3731,6B,B7,370-F,1/13/26,F,LFD,28.22,22.46,37.09,4/15/26,,22.46,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791003,NZO/HlLtJ,3732,6B,C7,370-F,1/13/26,F,LFD,24.81,20.42,30.24,4/15/26,,20.42,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791004,NZO/HlLtJ,3733,6B,D7,370-F,1/13/26,F,LFD,26.7,20.03,39.37,4/15/26,,20.03,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791005,NZO/HlLtJ,3734,6B,E7,370-F,1/13/26,F,LFD,,21.3,30.71,4/15/26,HEALTH_REPORT,21.3,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791006,NZO/HlLtJ,3735,6B,F7,370-F,1/20/26,F,LFD,25.08,19.21,40.46,4/15/26,,19.21,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791007,NZO/HlLtJ,3736,6B,G7,370-F,1/20/26,F,LFD,25.52,19.51,35.31,4/15/26,,19.51,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791008,NZO/HlLtJ,3737,6B,A8,370-F,1/20/26,F,LFD,25.75,19.13,40.5,4/15/26,,19.13,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791009,NZO/HlLtJ,3738,6B,B8,370-F,1/20/26,F,LFD,26.5,18.35,44.44,4/15/26,,18.35,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791010,NZO/HlLtJ,3739,6B,C8,370-F,1/20/26,F,LFD,24.43,15.84,43.04,4/15/26,,15.84,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791011,NZO/HlLtJ,3740,6B,D8,370-F,1/20/26,F,LFD,26.37,18.29,44.94,4/15/26,,18.29,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791012,NZO/HlLtJ,3741,6B,E8,370-F,1/20/26,F,LFD,27,18.79,45.78,4/15/26,,18.79,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791013,NZO/HlLtJ,3742,6B,G7,370-F,2/10/26,F,LFD,24.73,23.5,32.07,4/15/26,,23.5,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791014,NZO/HlLtJ,3743,6B,A8,370-F,2/10/26,F,LFD,25.7,19.61,33.23,4/15/26,,19.61,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791015,NZO/HlLtJ,3744,6B,B8,370-F,2/10/26,F,LFD,30.97,26.51,35.08,4/15/26,,26.51,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791016,NZO/HlLtJ,3745,6B,C8,370-F,2/10/26,F,LFD,25.52,22.03,36.54,4/15/26,,22.03,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791017,NZO/HlLtJ,3746,6B,D8,370-F,2/10/26,F,LFD,26.45,22.55,32.86,4/15/26,,22.55,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791018,NZO/HlLtJ,3747,6B,E8,370-F,2/3/26,F,LFD,24.49,18.12,36.71,4/15/26,,18.12,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791019,NZO/HlLtJ,3748,6B,F8,370-F,2/3/26,F,LFD,24.38,15.82,41.01,4/15/26,,15.82,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791020,NZO/HlLtJ,3749,6B,G8,370-F,2/3/26,F,LFD,25.47,19.07,31.32,4/15/26,,19.07,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791021,NZO/HlLtJ,3750,6B,A9,370-F,2/3/26,F,LFD,25.04,16.18,40.18,4/15/26,,16.18,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791022,NZO/HlLtJ,3751,6B,B9,370-F,1/27/26,F,LFD,26.7,20.27,36.02,4/15/26,,20.27,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791023,NZO/HlLtJ,3752,6B,C9,370-F,1/27/26,F,LFD,24.25,17.55,39.57,4/15/26,,17.55,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791024,NZO/HlLtJ,3753,6B,D9,370-F,1/27/26,F,LFD,26.94,20.28,36.69,4/15/26,,20.28,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791001,NZO/HlLtJ,3730,6B,A7,370-F,1/13/26,F,LFD,,,39.2,4/16/26,ECHOMRI,,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791002,NZO/HlLtJ,3731,6B,B7,370-F,1/13/26,F,LFD,,,38.5,4/16/26,ECHOMRI,,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791003,NZO/HlLtJ,3732,6B,C7,370-F,1/13/26,F,LFD,,,30.5,4/16/26,ECHOMRI,,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791004,NZO/HlLtJ,3733,6B,D7,370-F,1/13/26,F,LFD,,,39.6,4/16/26,ECHOMRI,,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791005,NZO/HlLtJ,3734,6B,E7,370-F,1/13/26,F,LFD,,,,4/16/26,HEALTH_CONCERN,,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791006,NZO/HlLtJ,3735,6B,F7,370-F,1/20/26,F,LFD,,,41.3,4/16/26,ECHOMRI,,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791007,NZO/HlLtJ,3736,6B,G7,370-F,1/20/26,F,LFD,,,36.5,4/16/26,ECHOMRI,,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791008,NZO/HlLtJ,3737,6B,A8,370-F,1/20/26,F,LFD,,,40.8,4/16/26,ECHOMRI,,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791009,NZO/HlLtJ,3738,6B,B8,370-F,1/20/26,F,LFD,,,45.1,4/16/26,ECHOMRI,,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791010,NZO/HlLtJ,3739,6B,C8,370-F,1/20/26,F,LFD,,,43.8,4/16/26,ECHOMRI,,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791011,NZO/HlLtJ,3740,6B,D8,370-F,1/20/26,F,LFD,,,46.7,4/16/26,ECHOMRI,,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791012,NZO/HlLtJ,3741,6B,E8,370-F,1/20/26,F,LFD,,,46.9,4/16/26,ECHOMRI,,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791013,NZO/HlLtJ,3742,6B,G7,370-F,2/10/26,F,LFD,,,,4/16/26,,,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791014,NZO/HlLtJ,3743,6B,A8,370-F,2/10/26,F,LFD,,,,4/16/26,,,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791015,NZO/HlLtJ,3744,6B,B8,370-F,2/10/26,F,LFD,,,,4/16/26,,,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791016,NZO/HlLtJ,3745,6B,C8,370-F,2/10/26,F,LFD,,,,4/16/26,,,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791017,NZO/HlLtJ,3746,6B,D8,370-F,2/10/26,F,LFD,,,,4/16/26,,,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791018,NZO/HlLtJ,3747,6B,E8,370-F,2/3/26,F,LFD,,,,4/16/26,,,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791019,NZO/HlLtJ,3748,6B,F8,370-F,2/3/26,F,LFD,,,,4/16/26,,,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791020,NZO/HlLtJ,3749,6B,G8,370-F,2/3/26,F,LFD,,,,4/16/26,,,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791021,NZO/HlLtJ,3750,6B,A9,370-F,2/3/26,F,LFD,,,,4/16/26,,,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791022,NZO/HlLtJ,3751,6B,B9,370-F,1/27/26,F,LFD,,,,4/16/26,,,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791023,NZO/HlLtJ,3752,6B,C9,370-F,1/27/26,F,LFD,,,,4/16/26,,,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791024,NZO/HlLtJ,3753,6B,D9,370-F,1/27/26,F,LFD,,,,4/16/26,,,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791001,NZO/HlLtJ,3730,6B,A7,370-F,1/13/26,F,LFD,20.75,13.9,39.56,4/17/26,INJECT_DAY_ONE,20.59,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791002,NZO/HlLtJ,3731,6B,B7,370-F,1/13/26,F,LFD,22.46,14.74,37.79,4/17/26,INJECT_DAY_ONE,17.33,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791003,NZO/HlLtJ,3732,6B,C7,370-F,1/13/26,F,LFD,20.42,14.18,30.2,4/17/26,INJECT_DAY_ONE,18,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791004,NZO/HlLtJ,3733,6B,D7,370-F,1/13/26,F,LFD,20.03,12.04,40.09,4/17/26,INJECT_DAY_ONE,18.37,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791005,NZO/HlLtJ,3734,6B,E7,370-F,1/13/26,F,LFD,21.3,16.1,30.13,4/17/26,HEALTH_CONCERN,15.61,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791006,NZO/HlLtJ,3735,6B,F7,370-F,1/20/26,F,LFD,19.21,11.15,40.56,4/17/26,INJECT_DAY_ONE,19.24,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791007,NZO/HlLtJ,3736,6B,G7,370-F,1/20/26,F,LFD,19.51,11.55,35.94,4/17/26,INJECT_DAY_ONE,19.18,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791008,NZO/HlLtJ,3737,6B,A8,370-F,1/20/26,F,LFD,19.13,9.67,41.41,4/17/26,INJECT_DAY_ONE,18.79,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791009,NZO/HlLtJ,3738,6B,B8,370-F,1/20/26,F,LFD,18.35,9.73,44.58,4/17/26,INJECT_DAY_ONE,19.11,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791010,NZO/HlLtJ,3739,6B,C8,370-F,1/20/26,F,LFD,15.84,5.6,43.57,4/17/26,INJECT_DAY_ONE,21.01,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791011,NZO/HlLtJ,3740,6B,D8,370-F,1/20/26,F,LFD,18.29,9.52,45.06,4/17/26,INJECT_DAY_ONE,18.31,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791012,NZO/HlLtJ,3741,6B,E8,370-F,1/20/26,F,LFD,18.79,9.16,46.07,4/17/26,INJECT_DAY_ONE,18.28,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791013,NZO/HlLtJ,3742,6B,G7,370-F,2/10/26,F,LFD,23.5,17.11,32.57,4/17/26,SCRUFF,16.63,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791014,NZO/HlLtJ,3743,6B,A8,370-F,2/10/26,F,LFD,19.61,10.46,34.04,4/17/26,SCRUFF,18.24,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791015,NZO/HlLtJ,3744,6B,B8,370-F,2/10/26,F,LFD,26.51,17.11,36.85,4/17/26,SCRUFF,17,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791016,NZO/HlLtJ,3745,6B,C8,370-F,2/10/26,F,LFD,22.03,12.83,37.62,4/17/26,SCRUFF,18.17,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791017,NZO/HlLtJ,3746,6B,D8,370-F,2/10/26,F,LFD,22.55,13.32,34.46,4/17/26,SCRUFF,18.95,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791018,NZO/HlLtJ,3747,6B,E8,370-F,2/3/26,F,LFD,18.12,9.18,38,4/17/26,SCRUFF,17.23,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791019,NZO/HlLtJ,3748,6B,F8,370-F,2/3/26,F,LFD,15.82,6.57,41.81,4/17/26,SCRUFF,18.26,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791020,NZO/HlLtJ,3749,6B,G8,370-F,2/3/26,F,LFD,19.07,12.33,31.01,4/17/26,SCRUFF,17.52,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791021,NZO/HlLtJ,3750,6B,A9,370-F,2/3/26,F,LFD,16.18,7.32,40.44,4/17/26,SCRUFF,17.72,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791022,NZO/HlLtJ,3751,6B,B9,370-F,1/27/26,F,LFD,20.27,11.54,36.55,4/17/26,SCRUFF,17.48,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791023,NZO/HlLtJ,3752,6B,C9,370-F,1/27/26,F,LFD,17.55,9.98,39.38,4/17/26,SCRUFF,17.39,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791024,NZO/HlLtJ,3753,6B,D9,370-F,1/27/26,F,LFD,20.28,11.27,37.48,4/17/26,SCRUFF,17.05,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791001,NZO/HlLtJ,3730,6B,A7,370-F,1/13/26,F,LFD,20.59,19.39,38.03,4/18/26,INJECT_DAY_TWO,19.39,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
